timestamp,Watt,Temp,Vin,Vout
2026-02-10T00:00:44.954544,128.0,21.3,101.3,99.9
2026-02-10T00:01:45.383292,160.0,21.1,101.3,99.9
2026-02-10T00:02:45.814284,136.0,20.7,101.2,99.9
2026-02-10T00:03:46.241678,136.0,20.4,101.2,99.9
2026-02-10T00:04:46.669547,136.0,20.2,101.3,99.9
2026-02-10T00:05:47.099460,136.0,20.2,101.2,100.0
2026-02-10T00:06:47.532673,136.0,20.4,101.1,100.0
2026-02-10T00:07:47.988056,128.0,20.8,101.3,99.9
2026-02-10T00:08:48.417926,136.0,21.1,101.3,99.9
2026-02-10T00:09:48.845982,128.0,21.4,101.6,99.9
2026-02-10T00:10:49.274818,136.0,21.6,100.9,99.9
2026-02-10T00:11:49.704176,136.0,21.8,101.0,100.0
2026-02-10T00:12:50.133279,136.0,21.9,101.3,99.9
2026-02-10T00:13:50.561759,136.0,22.0,101.2,99.9
2026-02-10T00:14:50.988871,136.0,22.1,100.7,99.9
2026-02-10T00:15:51.441264,136.0,22.3,100.7,99.9
2026-02-10T00:16:51.874517,128.0,22.4,100.8,99.9
2026-02-10T00:17:52.300014,136.0,22.5,100.7,99.9
2026-02-10T00:18:52.728812,136.0,22.6,100.7,99.9
2026-02-10T00:19:53.160539,136.0,22.6,100.5,99.9
2026-02-10T00:20:53.590245,136.0,22.7,100.7,99.9
2026-02-10T00:21:54.022786,136.0,22.7,100.6,99.9
2026-02-10T00:22:54.451396,128.0,22.8,100.5,99.9
2026-02-10T00:23:54.902820,136.0,22.9,100.7,99.9
2026-02-10T00:24:55.334109,136.0,22.9,100.5,99.9
2026-02-10T00:25:55.771754,144.0,22.9,100.5,99.9
2026-02-10T00:26:56.198917,128.0,23.0,100.7,99.9
2026-02-10T00:27:56.633904,136.0,23.0,101.1,99.9
2026-02-10T00:28:57.061970,136.0,23.0,101.0,99.9
2026-02-10T00:29:57.487571,136.0,23.1,101.6,99.9
2026-02-10T00:30:57.913754,128.0,23.1,101.6,99.9
2026-02-10T00:31:58.364564,136.0,23.1,101.5,99.9
2026-02-10T00:32:58.792422,136.0,23.1,101.0,100.0
2026-02-10T00:33:59.223099,128.0,23.0,101.2,99.9
2026-02-10T00:34:59.653493,136.0,22.8,101.2,99.9
2026-02-10T00:36:00.085006,136.0,22.3,101.1,99.9
2026-02-10T00:37:00.515674,128.0,22.0,101.2,99.9
2026-02-10T00:38:00.940945,136.0,21.7,101.4,99.9
2026-02-10T00:39:01.373879,136.0,21.4,101.4,99.9
2026-02-10T00:40:01.828813,144.0,21.2,101.1,99.9
2026-02-10T00:41:02.260960,128.0,20.9,101.2,99.9
2026-02-10T00:42:02.698477,128.0,20.6,101.4,99.9
