timestamp,Watt,Temp,Vin,Vout
2026-01-21T00:00:18.768139,136.0,22.4,101.0,99.9
2026-01-21T00:01:19.212197,120.0,22.5,101.1,99.9
2026-01-21T00:02:19.633919,128.0,22.3,101.0,99.9
2026-01-21T00:03:20.057090,120.0,22.1,100.5,99.9
2026-01-21T00:04:20.480932,120.0,21.8,100.9,99.9
2026-01-21T00:05:20.902129,120.0,21.6,100.5,99.9
2026-01-21T00:06:21.325603,120.0,21.4,100.8,99.9
2026-01-21T00:07:21.750654,120.0,21.2,100.7,99.9
2026-01-21T00:08:22.192504,128.0,20.9,100.7,99.9
2026-01-21T00:09:22.618024,136.0,20.7,100.6,99.9
2026-01-21T00:10:23.042835,120.0,20.6,100.7,99.9
2026-01-21T00:11:23.466399,120.0,20.6,101.0,99.9
2026-01-21T00:12:23.889595,120.0,20.9,101.1,99.9
2026-01-21T00:13:24.315198,136.0,21.1,101.0,99.9
2026-01-21T00:14:24.743455,128.0,21.5,101.1,99.9
2026-01-21T00:15:25.167552,128.0,21.8,101.1,100.0
2026-01-21T00:16:25.591458,120.0,22.1,100.9,99.9
2026-01-21T00:17:26.017465,128.0,22.3,100.9,99.9
2026-01-21T00:18:26.442577,128.0,22.2,100.7,99.9
2026-01-21T00:19:26.867947,120.0,22.2,100.7,99.9
2026-01-21T00:20:27.292381,120.0,22.2,100.8,99.9
2026-01-21T00:21:27.720920,120.0,22.1,100.8,99.9
2026-01-21T00:22:28.143922,120.0,21.9,100.7,99.9
2026-01-21T00:23:28.569446,120.0,21.6,100.6,99.9
2026-01-21T00:24:28.991921,120.0,21.4,100.8,99.9
2026-01-21T00:25:29.417373,120.0,21.2,100.7,99.9
2026-01-21T00:26:29.842943,128.0,21.0,100.6,99.9
2026-01-21T00:27:30.267970,120.0,20.7,100.9,99.9
2026-01-21T00:28:30.694653,120.0,20.6,100.7,99.9
2026-01-21T00:29:31.119992,128.0,20.5,100.5,99.9
2026-01-21T00:30:31.546120,120.0,20.6,100.7,99.9
2026-01-21T00:31:31.971612,128.0,20.9,100.7,99.9
2026-01-21T00:32:32.397085,120.0,21.3,100.5,99.9
2026-01-21T00:33:32.822625,120.0,21.6,100.6,99.9
2026-01-21T00:34:33.248825,128.0,21.9,100.9,99.9
2026-01-21T00:35:33.674688,128.0,22.3,100.9,99.9
2026-01-21T00:36:34.101678,120.0,22.4,100.9,99.9
2026-01-21T00:37:34.526820,120.0,22.4,100.7,99.9
2026-01-21T00:38:34.953005,128.0,22.4,100.6,99.9
2026-01-21T00:39:35.382190,128.0,22.3,100.6,99.9
2026-01-21T00:40:35.809310,120.0,22.1,100.8,99.9
2026-01-21T00:41:36.235523,120.0,21.8,100.8,99.9
2026-01-21T00:42:36.680743,120.0,21.6,100.9,99.9
2026-01-21T00:43:37.106862,128.0,21.4,100.9,99.9
2026-01-21T00:44:37.533013,120.0,21.2,100.8,99.9
2026-01-21T00:45:37.958891,120.0,21.0,101.0,99.9
2026-01-21T00:46:38.389045,120.0,20.8,101.0,99.9
2026-01-21T00:47:38.814591,120.0,20.6,101.1,99.9
2026-01-21T00:48:39.241179,120.0,20.6,101.2,100.0
2026-01-21T00:49:39.688104,144.0,20.6,101.1,99.9
2026-01-21T00:50:40.141717,120.0,21.0,100.9,99.9
2026-01-21T00:51:40.568119,104.0,21.3,100.9,99.9
2026-01-21T00:52:40.995964,120.0,21.7,100.8,99.9
2026-01-21T00:53:41.423204,120.0,21.9,100.7,99.9
2026-01-21T00:54:41.852132,120.0,22.1,100.2,99.9
2026-01-21T00:55:42.278848,120.0,22.2,100.5,99.9
2026-01-21T00:56:42.732739,128.0,22.4,100.4,99.9
2026-01-21T00:57:43.161530,120.0,22.5,100.1,99.9
2026-01-21T00:58:43.594562,120.0,22.3,100.5,99.9
2026-01-21T00:59:44.021435,120.0,22.2,100.4,99.9
2026-01-21T01:00:44.451013,120.0,21.9,100.4,99.9
2026-01-21T01:01:44.878572,120.0,21.7,100.6,100.0
2026-01-21T01:02:45.307368,128.0,21.4,100.5,100.0
2026-01-21T01:03:45.758653,120.0,21.2,100.6,99.9
2026-01-21T01:04:46.187760,136.0,21.0,100.6,99.9
2026-01-21T01:05:46.617282,128.0,20.8,100.4,99.9
2026-01-21T01:06:47.045257,120.0,20.6,100.7,99.9
2026-01-21T01:07:47.474373,128.0,20.5,100.8,99.9
2026-01-21T01:08:47.903764,120.0,20.6,100.8,99.9
2026-01-21T01:09:48.333684,120.0,20.8,100.8,99.9
2026-01-21T01:10:48.783243,128.0,21.1,101.0,99.9
2026-01-21T01:11:49.213037,136.0,21.5,100.6,99.9
2026-01-21T01:12:49.641105,136.0,21.8,100.5,99.9
2026-01-21T01:13:50.071867,128.0,22.1,100.4,99.9
2026-01-21T01:14:50.501739,128.0,22.1,100.7,99.9
2026-01-21T01:15:50.932800,120.0,22.2,100.7,99.9
2026-01-21T01:16:51.363676,120.0,22.2,100.6,99.9
2026-01-21T01:17:51.806448,128.0,22.2,100.6,99.9
2026-01-21T01:18:52.238801,120.0,22.0,100.7,99.9
2026-01-21T01:19:52.668023,128.0,21.7,100.7,99.9
2026-01-21T01:20:53.097504,120.0,21.5,100.9,99.9
2026-01-21T01:21:53.529608,120.0,21.3,100.9,99.9
2026-01-21T01:22:53.959256,120.0,21.1,101.0,99.9
2026-01-21T01:23:54.388640,120.0,20.9,101.1,99.9
2026-01-21T01:24:54.822693,120.0,20.6,101.2,99.9
2026-01-21T01:25:55.252471,120.0,20.5,100.8,99.9
2026-01-21T01:26:55.681632,128.0,20.5,100.8,99.9
2026-01-21T01:27:56.111949,112.0,20.6,100.5,99.9
2026-01-21T01:28:56.543360,120.0,21.0,100.4,99.9
2026-01-21T01:29:56.973903,120.0,21.4,100.7,99.9
2026-01-21T01:30:57.404092,128.0,21.8,100.6,99.9
2026-01-21T01:31:57.840091,128.0,22.0,100.6,99.9
2026-01-21T01:32:58.272267,120.0,22.3,100.5,99.9
2026-01-21T01:33:58.709089,128.0,22.4,100.8,99.9
2026-01-21T01:34:59.141468,120.0,22.4,100.8,99.9
2026-01-21T01:35:59.571974,120.0,22.3,101.1,99.9
2026-01-21T01:37:00.004887,128.0,22.3,100.9,99.9
2026-01-21T01:38:00.438934,120.0,22.0,100.8,99.9
2026-01-21T01:39:00.869585,128.0,21.7,100.7,99.9
2026-01-21T01:40:01.301866,120.0,21.5,100.6,99.9
2026-01-21T01:41:01.738608,128.0,21.2,100.6,99.9
2026-01-21T01:42:02.170144,120.0,21.0,100.5,99.9
2026-01-21T01:43:02.601733,128.0,20.8,100.3,99.9
2026-01-21T01:44:03.032010,120.0,20.6,100.4,99.9
2026-01-21T01:45:03.461700,120.0,20.5,100.5,99.9
2026-01-21T01:46:03.891868,120.0,20.5,100.7,99.9
2026-01-21T01:47:04.321872,120.0,20.7,100.7,99.9
2026-01-21T01:48:04.754072,120.0,21.1,100.6,99.9
2026-01-21T01:49:05.185022,120.0,21.4,100.5,99.9
2026-01-21T01:50:05.614530,144.0,21.7,100.5,99.9
2026-01-21T01:51:06.044900,120.0,21.8,100.4,99.9
2026-01-21T01:52:06.474433,128.0,22.1,100.3,99.9
2026-01-21T01:53:06.907450,120.0,22.1,100.2,99.9
2026-01-21T01:54:07.339096,128.0,22.2,100.0,99.9
2026-01-21T01:55:07.769992,128.0,22.4,100.1,99.9
2026-01-21T01:56:08.199680,120.0,22.4,99.9,99.9
2026-01-21T01:57:08.632068,128.0,22.4,100.0,99.9
2026-01-21T01:58:09.066626,120.0,22.2,99.8,99.9
2026-01-21T01:59:09.497920,128.0,21.9,100.1,99.9
2026-01-21T02:00:09.952090,120.0,21.6,100.3,99.9
2026-01-21T02:01:10.383659,120.0,21.4,100.3,99.9
2026-01-21T02:02:10.815518,120.0,21.2,100.2,99.9
2026-01-21T02:03:11.246924,120.0,20.9,100.3,99.9
2026-01-21T02:04:11.679840,128.0,20.7,100.1,99.9
2026-01-21T02:05:12.114745,120.0,20.5,100.3,99.9
2026-01-21T02:06:12.545831,128.0,20.5,99.9,99.9
2026-01-21T02:07:12.998899,120.0,20.6,100.0,99.9
2026-01-21T02:08:13.429836,120.0,21.0,100.1,99.9
2026-01-21T02:09:13.861739,120.0,21.4,99.9,99.9
2026-01-21T02:10:14.293764,128.0,21.7,100.3,99.9
2026-01-21T02:11:14.727056,120.0,22.0,100.1,99.9
2026-01-21T02:12:15.160574,120.0,22.3,100.0,99.9
2026-01-21T02:13:15.593534,120.0,22.4,100.2,99.9
2026-01-21T02:14:16.044530,120.0,22.4,100.0,99.9
2026-01-21T02:15:16.476558,128.0,22.3,100.2,99.9
2026-01-21T02:16:16.922441,128.0,22.3,100.3,99.9
2026-01-21T02:17:17.357980,120.0,22.0,100.5,99.9
2026-01-21T02:18:17.793646,120.0,21.8,100.5,99.9
2026-01-21T02:19:18.227547,128.0,21.5,100.2,99.9
2026-01-21T02:20:18.661733,120.0,21.3,100.0,99.9
2026-01-21T02:21:19.131143,128.0,21.0,100.0,99.9
2026-01-21T02:22:19.565107,128.0,20.8,100.1,99.9
2026-01-21T02:23:19.998303,120.0,20.6,100.4,99.9
2026-01-21T02:24:20.433463,120.0,20.6,100.4,99.9
2026-01-21T02:25:20.867734,120.0,20.6,100.2,99.9
2026-01-21T02:26:21.302080,120.0,20.7,100.4,99.9
2026-01-21T02:27:21.737586,120.0,21.1,100.2,99.9
2026-01-21T02:28:22.171662,120.0,21.4,100.2,99.9
2026-01-21T02:29:22.605017,128.0,21.7,100.4,99.9
2026-01-21T02:30:23.037662,128.0,22.0,100.4,99.9
2026-01-21T02:31:23.474532,120.0,22.2,100.5,99.9
2026-01-21T02:32:23.907939,120.0,22.4,100.7,99.9
2026-01-21T02:33:24.340149,120.0,22.3,100.5,99.9
2026-01-21T02:34:24.776860,128.0,22.3,100.3,99.9
2026-01-21T02:35:25.210718,120.0,22.1,100.1,99.9
2026-01-21T02:36:25.643832,136.0,21.9,100.4,99.9
2026-01-21T02:37:26.078401,120.0,21.7,100.4,99.9
2026-01-21T02:38:26.512036,120.0,21.4,100.3,99.9
2026-01-21T02:39:26.945563,120.0,21.2,100.4,99.9
2026-01-21T02:40:27.379058,128.0,20.9,100.2,99.9
2026-01-21T02:41:27.813963,120.0,20.7,100.3,99.9
2026-01-21T02:42:28.249360,120.0,20.5,100.1,99.9
2026-01-21T02:43:28.703750,120.0,20.5,100.0,99.9
2026-01-21T02:44:29.137830,120.0,20.5,100.2,99.9
2026-01-21T02:45:29.573692,120.0,20.8,100.2,99.9
2026-01-21T02:46:30.011599,112.0,21.2,99.9,99.9
2026-01-21T02:47:30.447646,128.0,21.4,100.0,99.9
2026-01-21T02:48:30.882827,120.0,21.8,100.1,99.9
2026-01-21T02:49:31.317893,128.0,22.1,100.2,99.9
2026-01-21T02:50:31.779201,120.0,22.3,100.2,99.9
2026-01-21T02:51:32.222732,128.0,22.3,100.3,99.9
2026-01-21T02:52:32.660459,120.0,22.3,100.3,99.9
2026-01-21T02:53:33.095769,120.0,22.3,100.2,99.9
2026-01-21T02:54:33.530786,128.0,22.1,100.2,99.9
2026-01-21T02:55:33.967571,120.0,21.9,100.1,99.9
2026-01-21T02:56:34.404446,120.0,21.6,100.2,99.9
2026-01-21T02:57:34.840553,120.0,21.4,100.2,99.9
2026-01-21T02:58:35.278822,128.0,21.2,100.0,99.9
2026-01-21T02:59:35.720598,120.0,21.0,100.1,99.9
2026-01-21T03:00:36.158707,128.0,20.7,100.2,99.9
2026-01-21T03:01:36.594492,120.0,20.6,100.0,99.9
2026-01-21T03:02:37.031033,128.0,20.5,99.7,99.9
2026-01-21T03:03:37.466575,128.0,20.5,99.8,99.9
2026-01-21T03:04:37.905748,128.0,20.7,99.6,99.8
2026-01-21T03:05:38.344842,128.0,21.1,99.6,99.9
2026-01-21T03:06:38.785598,128.0,21.4,99.8,99.9
2026-01-21T03:07:39.224767,128.0,21.8,99.6,99.9
2026-01-21T03:08:39.662770,136.0,22.0,99.7,99.9
2026-01-21T03:09:40.121798,120.0,22.3,99.7,99.9
2026-01-21T03:10:40.560601,112.0,22.5,100.0,99.9
2026-01-21T03:11:41.000028,120.0,22.5,100.0,99.9
2026-01-21T03:12:41.436693,128.0,22.4,100.1,99.9
2026-01-21T03:13:41.876478,120.0,22.2,100.4,99.9
2026-01-21T03:14:42.314611,120.0,22.0,100.5,99.9
2026-01-21T03:15:42.753061,128.0,21.7,100.3,99.9
2026-01-21T03:16:43.193572,120.0,21.5,100.3,99.9
2026-01-21T03:17:43.631498,128.0,21.3,100.4,99.9
2026-01-21T03:18:44.068870,120.0,21.0,100.3,99.9
2026-01-21T03:19:44.508190,120.0,20.8,100.4,99.9
2026-01-21T03:20:44.946106,120.0,20.6,100.1,99.9
2026-01-21T03:21:45.383913,120.0,20.5,100.4,99.9
2026-01-21T03:22:45.823817,128.0,20.5,100.5,99.9
2026-01-21T03:23:46.262269,128.0,20.6,100.3,99.9
2026-01-21T03:24:46.706736,120.0,21.0,100.0,99.9
2026-01-21T03:25:47.145933,120.0,21.3,100.0,99.9
2026-01-21T03:26:47.584481,120.0,21.6,100.1,99.9
2026-01-21T03:27:48.024725,120.0,21.9,99.9,99.9
2026-01-21T03:28:48.463307,136.0,22.1,99.9,99.9
2026-01-21T03:29:48.903194,120.0,22.4,100.1,99.8
2026-01-21T03:30:49.342287,120.0,22.5,100.2,99.9
2026-01-21T03:31:49.784028,120.0,22.5,100.4,99.9
2026-01-21T03:32:50.225329,120.0,22.3,100.6,99.9
2026-01-21T03:33:50.663715,128.0,22.1,100.9,99.9
2026-01-21T03:34:51.103088,120.0,21.9,100.5,99.9
2026-01-21T03:35:51.542646,128.0,21.7,100.5,99.9
2026-01-21T03:36:51.982895,120.0,21.4,100.7,99.9
2026-01-21T03:37:52.424306,128.0,21.2,100.9,100.0
2026-01-21T03:38:52.863834,120.0,21.0,100.3,99.9
2026-01-21T03:39:53.323817,128.0,20.8,100.1,99.9
2026-01-21T03:40:53.770615,128.0,20.5,100.3,99.9
2026-01-21T03:41:54.211286,128.0,20.5,100.2,99.9
2026-01-21T03:42:54.654532,128.0,20.6,100.3,99.9
2026-01-21T03:43:55.098274,128.0,20.8,100.5,99.9
2026-01-21T03:44:55.542158,120.0,21.2,100.4,99.9
2026-01-21T03:45:55.984192,128.0,21.6,100.3,99.9
2026-01-21T03:46:56.446467,120.0,21.8,100.2,99.9
2026-01-21T03:47:56.888948,120.0,22.1,100.3,99.9
2026-01-21T03:48:57.331721,128.0,22.3,100.6,99.9
2026-01-21T03:49:57.773582,128.0,22.4,100.5,99.9
2026-01-21T03:50:58.215883,120.0,22.4,100.4,99.9
2026-01-21T03:51:58.658465,128.0,22.3,100.6,99.9
2026-01-21T03:52:59.102058,120.0,22.2,100.5,99.9
2026-01-21T03:53:59.564120,120.0,21.9,100.5,99.9
2026-01-21T03:55:00.009474,128.0,21.6,100.7,99.9
2026-01-21T03:56:00.450901,128.0,21.4,100.7,99.9
2026-01-21T03:57:00.893874,120.0,21.1,100.4,99.9
2026-01-21T03:58:01.336743,120.0,20.9,100.3,99.9
2026-01-21T03:59:01.780923,120.0,20.7,100.3,99.9
2026-01-21T04:00:02.224740,120.0,20.5,100.3,99.9
2026-01-21T04:01:02.689707,128.0,20.5,100.1,99.9
2026-01-21T04:02:03.132161,120.0,20.5,100.1,99.9
2026-01-21T04:03:03.575091,120.0,20.8,100.4,99.9
2026-01-21T04:04:04.020963,120.0,21.2,100.1,99.9
2026-01-21T04:05:04.463594,128.0,21.5,99.9,99.9
2026-01-21T04:06:04.908128,120.0,21.9,100.0,99.9
2026-01-21T04:07:05.350531,128.0,22.1,100.3,99.9
2026-01-21T04:08:05.820023,120.0,22.2,100.4,99.9
2026-01-21T04:09:06.262847,120.0,22.3,100.7,99.9
2026-01-21T04:10:06.709616,120.0,22.3,100.5,99.9
2026-01-21T04:11:07.153268,120.0,22.2,100.4,99.9
2026-01-21T04:12:07.596701,128.0,22.0,100.5,99.9
2026-01-21T04:13:08.043709,128.0,21.7,100.3,99.9
2026-01-21T04:14:08.485832,120.0,21.4,100.4,99.9
2026-01-21T04:15:08.950192,120.0,21.2,100.5,99.9
2026-01-21T04:16:09.404524,128.0,21.0,100.3,99.9
2026-01-21T04:17:09.851015,120.0,20.8,100.5,99.9
2026-01-21T04:18:10.294150,120.0,20.6,100.5,99.9
2026-01-21T04:19:10.745685,128.0,20.5,100.8,99.9
2026-01-21T04:20:11.191641,120.0,20.5,100.6,99.9
2026-01-21T04:21:11.640796,128.0,20.7,100.7,99.9
2026-01-21T04:22:12.102824,120.0,21.1,100.7,99.9
2026-01-21T04:23:12.546760,136.0,21.5,100.6,100.0
2026-01-21T04:24:12.999474,128.0,21.8,100.8,99.9
2026-01-21T04:25:13.443138,128.0,22.0,100.9,99.9
2026-01-21T04:26:13.888351,128.0,22.3,101.0,99.9
2026-01-21T04:27:14.335059,120.0,22.4,100.7,99.9
2026-01-21T04:28:14.799455,120.0,22.4,100.9,99.9
2026-01-21T04:29:15.265788,120.0,22.3,100.8,99.9
2026-01-21T04:30:15.711627,120.0,22.2,100.9,99.9
2026-01-21T04:31:16.157958,120.0,22.0,100.8,99.9
2026-01-21T04:32:16.604084,120.0,21.7,100.7,99.9
2026-01-21T04:33:17.052428,120.0,21.5,100.9,99.9
2026-01-21T04:34:17.501845,128.0,21.3,100.8,99.9
2026-01-21T04:35:17.954574,120.0,21.0,100.9,99.9
2026-01-21T04:36:18.418829,112.0,20.8,100.7,99.9
2026-01-21T04:37:18.864356,120.0,20.6,100.6,99.9
2026-01-21T04:38:19.310839,136.0,20.4,100.5,99.9
2026-01-21T04:39:19.763487,128.0,20.5,100.4,99.9
2026-01-21T04:40:20.209487,120.0,20.7,100.6,99.8
2026-01-21T04:41:20.657778,120.0,21.1,100.9,99.9
2026-01-21T04:42:21.102634,120.0,21.4,100.8,99.9
2026-01-21T04:43:21.549103,120.0,21.7,100.6,99.9
2026-01-21T04:44:21.994333,128.0,21.9,100.5,99.9
2026-01-21T04:45:22.442060,120.0,22.1,100.8,99.9
2026-01-21T04:46:22.887606,120.0,22.3,100.9,99.9
2026-01-21T04:47:23.333996,120.0,22.3,100.9,99.9
2026-01-21T04:48:23.785252,120.0,22.2,101.0,99.9
2026-01-21T04:49:24.231087,120.0,22.1,100.8,99.9
2026-01-21T04:50:24.700363,120.0,21.8,100.5,99.9
2026-01-21T04:51:25.148733,120.0,21.6,100.6,99.9
